Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Segmentation,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Category_Cat_2,Category_Cat_3,Category_Cat_4,Category_Cat_5,Category_Cat_6,Category_Cat_7
1,1,0.7050359712230216,1,0.0,2,0.16666666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0.04316546762589929,0,0.0,0,0.5,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0.2877697841726619,1,0.9,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0.14388489208633098,0,0.0,0,0.5,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0.20143884892086333,0,0.1,0,0.6666666666666666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0.21582733812949645,1,0.0,0,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.5467625899280577,0,0.1,2,0.5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,0.5035971223021583,1,0.1,0,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.5611510791366907,0,0.1,2,0.6666666666666666,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0.5899280575539569,1,0.0,1,0.33333333333333337,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.1007194244604317,1,0.1,2,0.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,0.5899280575539569,1,0.0,1,0.8333333333333334,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.2589928057553957,1,0.0,0,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.2733812949640288,1,0.7000000000000001,0,0.16666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0.057553956834532405,0,0.1,0,0.33333333333333337,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0.3597122302158274,1,0.1,0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.33093525179856115,1,0.1,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0.04316546762589929,0,0.0,0,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0.44604316546762596,0,0.1,0,0.33333333333333337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.2877697841726619,1,0.8,0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0.4172661870503597,0,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.7482014388489209,1,0.1,2,0.33333333333333337,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0.18705035971223022,0,0.1,0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.920863309352518,0,0.0,1,0.16666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0.4748201438848921,0,0.1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0.34532374100719426,0,1.0,0,0.33333333333333337,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.2877697841726619,1,0.8,0,0.33333333333333337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0.0,0,0.0,2,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0.4604316546762591,1,0.6000000000000001,1,0.33333333333333337,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.4028776978417266,1,0.1,0,0.33333333333333337,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0.7769784172661871,0,0.1,2,0.33333333333333337,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0.21582733812949645,0,0.1,0,0.5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.1007194244604317,0,0.1,0,0.9999999999999999,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,0.8201438848920863,0,0.2,2,0.16666666666666666,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0.7769784172661871,1,0.1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.7769784172661871,1,0.0,1,0.33333333333333337,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0.2589928057553957,1,0.6000000000000001,0,0.8333333333333334,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0.31654676258992803,1,0.1,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.14388489208633098,1,0.0,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0.14388489208633098,1,0.0,0,0.33333333333333337,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.014388489208633115,0,0.0,2,0.33333333333333337,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0.3597122302158274,1,0.0,0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0.24460431654676257,1,0.1,1,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.6762589928057554,1,0.1,2,0.16666666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0.4892086330935252,1,0.7000000000000001,2,0.5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0.31654676258992803,1,0.1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.7338129496402879,0,0.9,0,0.33333333333333337,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.057553956834532405,0,0.30000000000000004,0,0.33333333333333337,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0.4172661870503597,1,0.1,1,0.5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0.15827338129496404,1,0.1,2,0.16666666666666666,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,1,0.4028776978417266,1,0.1,1,0.33333333333333337,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0.20143884892086333,1,0.1,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.2877697841726619,1,0.0,0,0.0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,0.5899280575539569,1,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.11510791366906475,1,0.1,0,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0.11510791366906475,1,0.1,0,0.16666666666666666,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0.14388489208633098,0,0.0,0,0.0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1,0.5035971223021583,1,0.1,1,0.33333333333333337,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.3597122302158274,1,0.1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0.12949640287769787,0,0.1,0,0.33333333333333337,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.20143884892086333,0,0.1,0,0.9999999999999999,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.11510791366906475,0,0.0,0,0.5,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0.18705035971223022,0,0.0,0,0.16666666666666666,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0.30215827338129503,1,0.1,2,0.33333333333333337,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1,0.3597122302158274,0,0.1,0,0.33333333333333337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.1007194244604317,0,0.1,0,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.31654676258992803,1,0.30000000000000004,2,0.33333333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.31654676258992803,1,0.7000000000000001,1,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0.6474820143884892,1,0.1,1,0.33333333333333337,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,0.12949640287769787,1,0.1,0,0.16666666666666666,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.12949640287769787,1,0.1,0,0.33333333333333337,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0.014388489208633115,0,0.1,0,0.16666666666666666,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,0.9784172661870505,1,0.0,2,0.16666666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0.33093525179856115,1,0.1,2,0.16666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,0.12949640287769787,1,0.4,1,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0.7482014388489209,0,0.0,1,0.16666666666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.5035971223021583,0,0.8,1,0.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0.44604316546762596,0,0.1,1,0.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0.5323741007194245,0,0.30000000000000004,0,0.33333333333333337,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0.5611510791366907,1,0.0,1,0.5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0.9352517985611513,0,0.1,0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0.3597122302158274,0,0.0,2,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0.2589928057553957,0,0.6000000000000001,0,0.33333333333333337,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.8057553956834533,1,0.0,0,0.16666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0.17266187050359716,0,0.0,0,0.5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0.2733812949640288,1,0.5,0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.057553956834532405,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0.014388489208633115,0,0.0,0,0.5,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0.7482014388489209,1,0.4,2,0.16666666666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1.0000000000000002,1,1.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0.0,0,0.1,0,0.5,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.1007194244604317,1,0.6000000000000001,0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0.3884892086330936,1,0.4,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0.24460431654676257,1,0.30000000000000004,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0.2733812949640288,0,0.7000000000000001,0,0.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0.30215827338129503,0,0.4,1,0.16666666666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.20143884892086333,1,0.1,0,0.6666666666666666,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,0.6330935251798562,1,0.2,1,0.33333333333333337,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.5755395683453237,1,0.0,1,0.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0.20143884892086333,0,0.1,0,0.5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.1007194244604317,0,0.0,0,0.6666666666666666,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,0.5467625899280577,1,0.0,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.2589928057553957,1,1.0,0,0.16666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0.17266187050359716,0,0.8,0,0.33333333333333337,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.014388489208633115,0,0.1,0,0.6666666666666666,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.12949640287769787,1,0.0,0,0.16666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0.2877697841726619,1,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.4028776978417266,1,0.8,1,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.15827338129496404,1,0.30000000000000004,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.4748201438848921,0,0.1,1,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0.5323741007194245,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.7338129496402879,1,0.1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0.11510791366906475,0,0.1,0,0.9999999999999999,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,0.9352517985611513,1,0.0,0,0.33333333333333337,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0.30215827338129503,1,0.9,0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0.24460431654676257,1,0.9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.014388489208633115,0,0.2,2,0.6666666666666666,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,0.60431654676259,1,0.1,2,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.24460431654676257,1,0.1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.5035971223021583,1,0.1,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.9784172661870505,0,0.1,0,0.33333333333333337,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0.15827338129496404,0,0.1,0,0.33333333333333337,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0.11510791366906475,0,0.0,0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.2589928057553957,1,0.8,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.057553956834532405,0,0.0,0,0.5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.014388489208633115,0,0.0,0,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1,0.028776978417266175,1,0.1,1,0.33333333333333337,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0.3597122302158274,1,0.30000000000000004,0,0.33333333333333337,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0.34532374100719426,1,0.1,0,0.33333333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.3597122302158274,1,0.1,0,0.16666666666666666,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,0.4604316546762591,1,0.4,2,0.33333333333333337,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.1007194244604317,1,0.1,0,0.16666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0.6187050359712232,0,0.1,2,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.14388489208633098,1,0.0,1,0.16666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.2877697841726619,1,0.1,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.1007194244604317,0,1.0,0,0.33333333333333337,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0.0,0,0.9,0,0.6666666666666666,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,0.3597122302158274,1,0.1,1,0.6666666666666666,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0.12949640287769787,1,0.8,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.60431654676259,1,0.1,0,0.16666666666666666,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0.8201438848920863,1,0.2,0,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0.18705035971223022,0,0.1,0,0.5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.07194244604316546,0,0.6000000000000001,0,0.5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0.2589928057553957,1,0.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.17266187050359716,0,0.1,0,0.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0.5467625899280577,0,0.1,1,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.4892086330935252,1,0.2,0,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.30215827338129503,1,0.0,0,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0.24460431654676257,0,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.21582733812949645,0,0.0,1,0.16666666666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.1007194244604317,1,0.0,0,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.12949640287769787,1,0.0,1,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0.24460431654676257,1,0.1,2,0.33333333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.33093525179856115,1,0.1,1,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.44604316546762596,1,0.1,1,0.33333333333333337,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.4028776978417266,0,0.8,1,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.18705035971223022,0,0.1,0,0.16666666666666666,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.44604316546762596,1,0.1,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.11510791366906475,1,0.9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.3597122302158274,1,1.0,2,0.16666666666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.17266187050359716,1,0.8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.7482014388489209,1,0.1,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.14388489208633098,1,0.1,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1.0000000000000002,0,0.30000000000000004,2,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0.34532374100719426,0,0.6000000000000001,2,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0.2733812949640288,1,0.6000000000000001,1,0.33333333333333337,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0.15827338129496404,0,0.1,1,0.33333333333333337,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0.7194244604316546,1,0.1,2,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.1007194244604317,0,0.1,0,0.0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0.15827338129496404,0,0.1,0,0.33333333333333337,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,0.43165467625899284,1,0.0,0,0.16666666666666666,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.4748201438848921,1,0.1,1,0.33333333333333337,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.31654676258992803,1,0.1,2,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0.4172661870503597,1,0.0,1,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.30215827338129503,1,0.1,2,0.33333333333333337,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0.24460431654676257,1,0.1,1,0.5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0.014388489208633115,0,0.2,0,0.33333333333333337,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0.04316546762589929,0,0.7000000000000001,0,0.33333333333333337,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0.4028776978417266,1,0.0,1,0.33333333333333337,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0.9784172661870505,1,0.0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0.6906474820143886,1,0.0,2,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.34532374100719426,0,0.1,0,0.6666666666666666,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,0.7913669064748203,1,0.1,2,0.16666666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0.7769784172661871,0,0.1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.5035971223021583,1,0.0,0,0.33333333333333337,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.30215827338129503,1,0.8,1,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.12949640287769787,0,0.9,0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0.6474820143884892,0,0.1,1,0.33333333333333337,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0.07194244604316546,0,0.1,0,0.33333333333333337,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0.17266187050359716,1,0.0,0,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,0.30215827338129503,1,0.5,1,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.11510791366906475,1,0.1,1,0.33333333333333337,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.4604316546762591,1,0.7000000000000001,0,0.33333333333333337,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,0.3884892086330936,1,0.1,1,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.6330935251798562,0,0.2,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0.12949640287769787,1,0.1,0,0.33333333333333337,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.5611510791366907,1,0.1,0,0.33333333333333337,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,0.17266187050359716,0,0.1,1,0.9999999999999999,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0.20143884892086333,0,0.7000000000000001,0,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0.0,1,0.1,0,0.6666666666666666,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.4172661870503597,0,0.30000000000000004,0,0.33333333333333337,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.20143884892086333,1,0.4,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,0.20143884892086333,0,0.5,0,0.33333333333333337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.7050359712230216,1,0.1,1,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.8489208633093526,1,0.0,2,0.16666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0.8776978417266188,0,0.0,1,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.18705035971223022,0,0.1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0.34532374100719426,1,0.0,0,0.33333333333333337,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0.0,0,0.0,0,0.8333333333333334,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.4604316546762591,1,0.1,1,0.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0.7625899280575541,1,0.0,1,0.6666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.7769784172661871,0,0.1,0,0.33333333333333337,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0.4172661870503597,1,0.1,0,0.33333333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.3884892086330936,1,0.9,1,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.31654676258992803,0,0.9,0,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0.2589928057553957,1,0.4,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0.34532374100719426,1,0.1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.17266187050359716,0,0.4,0,0.5,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0.15827338129496404,1,0.2,0,0.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0.14388489208633098,1,0.0,0,0.6666666666666666,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0.057553956834532405,0,0.1,0,0.16666666666666666,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0.9640287769784175,0,0.1,0,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0.31654676258992803,1,0.1,1,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.4892086330935252,1,1.0,1,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.4172661870503597,1,0.0,0,0.33333333333333337,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.11510791366906475,0,0.6000000000000001,0,0.8333333333333334,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0.5323741007194245,1,0.30000000000000004,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0.028776978417266175,0,0.4,0,0.5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0.9928057553956835,1,0.0,2,0.16666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0.14388489208633098,0,0.0,0,0.16666666666666666,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0.2877697841726619,0,0.2,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0.34532374100719426,0,0.1,0,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0.34532374100719426,0,0.0,2,0.8333333333333334,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0.15827338129496404,0,0.1,0,0.5,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.20143884892086333,1,0.0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0.2877697841726619,0,0.1,2,0.6666666666666666,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
